topology;economy;slot;archetype;label;archetype_name;d_LL_target;d_SL_target;d_SS_target;proj_residual_km;d_LL;d_SS;S1_L1;S1_L2;S2_L1;S2_L2;S1_near;S1_far;S1_centrality;S2_near;S2_far;S2_centrality;d_SL_mean;rho_comp;Large_cluster1_x;Large_cluster1_y;Large_cluster1_lon;Large_cluster1_lat;Large_cluster2_x;Large_cluster2_y;Large_cluster2_lon;Large_cluster2_lat;Small_cluster1_x;Small_cluster1_y;Small_cluster1_lon;Small_cluster1_lat;Small_cluster2_x;Small_cluster2_y;Small_cluster2_lon;Small_cluster2_lat
5818;728;A_far;A;A;both small near Large_cluster1 (the larger hub);780.6051252409816;433.2908973097801;800.4297495819628;0.1054061510134261;780.6051252409816;800.4297495819628;433.2908973097801;733.3914884562479;433.2908973097801;733.3914884562479;433.2908973097801;733.3914884562479;0.5908043713758332;433.2908973097801;733.3914884562479;0.5908043713758332;433.2908973097801;0.9236632416601379;0.0;0.0;4.4777;51.9244;780.6051252409816;0.0;15.793810497537274;51.47521462369706;166.03931970335665;400.2148747909814;7.0184088281643;55.5192356126025;166.03931970335665;-400.2148747909814;6.790521719737749;48.32121145487212
5819;728;B_near;B;B;both small near Large_cluster2 (the smaller hub);743.6915128491819;266.7715094983578;425.55150063708425;0.037868366623456495;743.6915128491819;425.55150063708425;620.4050405600835;266.7715094983577;620.4050405600835;266.7715094983577;266.7715094983577;620.4050405600835;0.42999571579483653;266.7715094983577;620.4050405600835;0.42999571579483653;266.7715094983577;0.7975954805618102;0.0;0.0;4.4777;51.9244;743.6915128491819;0.0;15.309963266155048;51.75807876481109;582.7768822017053;212.77575031854212;13.194961270843374;53.78748095145239;582.7768822017053;-212.77575031854212;12.77783515353984;49.96877060493705
5820;728;B_far;B;B;both small near Large_cluster2 (the smaller hub);780.6051252409816;433.2908973097801;800.4297495819628;0.10540615115269247;780.6051252409816;800.4297495819628;733.3914884562479;433.2908973097801;733.3914884562479;433.2908973097801;433.2908973097801;733.3914884562479;0.5908043713758332;433.2908973097801;733.3914884562479;0.5908043713758332;433.2908973097801;0.9236632416601379;0.0;0.0;4.4777;51.9244;780.6051252409816;0.0;15.849530018811405;51.75856769480247;614.5658055376249;400.2148747909814;13.881577644955295;55.47586744182158;614.5658055376249;-400.2148747909814;13.075015668096878;48.29358277994718
5821;728;D_near;D;D;one small cluster per hub;533.1773896701634;288.2345102727413;770.4060071147978;0.044196569570772226;533.1773896701634;770.4060071147978;288.2345102727413;702.7390673442371;702.7390673442371;288.2345102727413;288.2345102727413;702.7390673442371;0.41015865442350524;288.2345102727413;702.7390673442371;0.41015865442350524;288.2345102727413;1.3364222181198961;0.0;0.0;4.4777;51.9244;533.1773896701634;0.0;12.236690728243032;51.756520309585625;-118.61430872231722;262.6971234682516;2.5743135681761156;54.25096308768227;651.7916983924806;262.6971234682516;14.402002588095296;53.9952921667919
5822;728;D_far;D;D;one small cluster per hub;1133.1869626417756;453.14330011606216;260.98991334438324;0.00755071528078588;1133.1869626417756;260.98991334438324;453.14330011606216;707.8765553561846;707.8765553561846;453.14330011606216;453.14330011606216;707.8765553561846;0.6401445233456737;453.14330011606216;707.8765553561846;0.6401445233456737;453.14330011606216;0.2879772395151122;0.0;0.0;4.4777;51.9244;1133.1869626417756;0.0;20.776907690901673;50.923362752940534;436.0985246486962;123.11347302105536;10.962426612628086;52.9136564522473;697.0884379930794;123.11347302105536;14.824442642006462;52.675616196158906
5823;728;C_near;C;C2;both small midway between the hubs;769.6748826652765;385.01372672617435;106.64949957281351;0.0044098852604292915;769.6748826652765;106.64949957281351;392.015540505327;385.01372672617435;392.015540505327;385.01372672617435;385.01372672617435;392.015540505327;0.9821389382417672;385.01372672617435;392.015540505327;0.9821389382417672;385.01372672617435;0.13850090551273217;0.0;0.0;4.4777;51.9244;769.6748826652765;0.0;15.639161425925405;51.50049758491107;388.3718000291741;53.324749786406755;10.184787046146084;52.321424084464404;388.3718000291741;-53.324749786406755;10.088272520946084;51.3641516964007
5824;728;C_far;C;C1;both small midway between the hubs;953.4179880283773;476.02144330739975;291.46059984341264;0.03802051493369163;953.4179880283773;291.46059984341264;476.02144330739975;521.046768965186;476.02144330739975;521.046768965186;476.02144330739975;521.046768965186;0.9135867865619668;476.02144330739975;521.046768965186;0.9135867865619668;476.02144330739975;0.3061423008786565;0.0;0.0;4.4777;51.9244;953.4179880283773;0.0;18.257583649639354;51.254102603995165;453.16563657584356;145.73029992170632;11.238716111409436;53.11432779129823;453.16563657584356;-145.73029992170632;10.924995799137815;50.500234754026465
5825;729;A_near;A;A;both small near Large_cluster1 (the larger hub);1476.353649329394;212.8285549581051;164.22545462846756;0.01907887154857235;1476.353649329394;164.22545462846756;212.8285549581051;1282.6342913944507;212.8285549581051;1282.6342913944507;212.8285549581051;1282.6342913944507;0.16593081627867812;212.8285549581051;1282.6342913944507;0.16593081627867812;212.8285549581051;0.3858163080156115;0.0;0.0;4.4777;51.9244;1476.353649329394;0.0;25.470726178062268;50.13080025503696;196.3504362576601;82.11272731423378;7.376633260365462;52.64469949941952;196.3504362576601;-82.11272731423378;7.305354442454957;51.1683977986595
5826;729;A_far;A;A;both small near Large_cluster1 (the larger hub);1162.0829231105745;406.3744090497494;147.7520192041993;0.01276560034011709;1162.0829231105745;147.7520192041993;406.3744090497494;766.0505312203125;406.3744090497494;766.0505312203125;406.3744090497494;766.0505312203125;0.5304798998081734;406.3744090497494;766.0505312203125;0.5304798998081734;406.3744090497494;0.18179296716751564;0.0;0.0;4.4777;51.9244;1162.0829231105745;0.0;21.183659295315675;50.879579824474405;399.60292233141075;73.87600960209966;10.369769966134266;52.49767955508403;399.60292233141075;-73.87600960209966;10.230249864306929;51.17169667312805
5827;729;B_near;B;B;both small near Large_cluster2 (the smaller hub);1476.353649329394;212.8285549581051;164.22545462846756;0.019078870542443838;1476.353649329394;164.22545462846756;1282.6342913944507;212.828554958105;1282.6342913944507;212.828554958105;212.828554958105;1282.6342913944507;0.16593081627867806;212.828554958105;1282.6342913944507;0.16593081627867806;212.828554958105;0.3858163080156117;0.0;0.0;4.4777;51.9244;1476.353649329394;0.0;25.605259691743953;50.447065456442125;1280.003213071734;82.11272731423378;23.153717505065217;51.580605658547846;1280.003213071734;-82.11272731423378;22.648425575503936;50.1384893302375
5828;729;B_far;B;B;both small near Large_cluster2 (the smaller hub);1162.0829231105745;406.3744090497494;147.7520192041993;0.012765600119564624;1162.0829231105745;147.7520192041993;766.0505312203125;406.37440904974943;766.0505312203125;406.37440904974943;406.37440904974943;766.0505312203125;0.5304798998081734;406.37440904974943;766.0505312203125;0.5304798998081734;406.37440904974943;0.1817929671675156;0.0;0.0;4.4777;51.9244;1162.0829231105745;0.0;21.17483969074728;50.854046950804566;762.4800007791637;73.87600960209966;15.681849037483987;52.14695223057207;762.4800007791637;-73.87600960209966;15.385950391158909;50.831002530830894
5829;729;D_near;D;D;one small cluster per hub;415.6304618343711;221.23546451330185;855.384518392384;0.0004135969774665682;415.6304618343711;855.384518392384;221.23546451330185;635.9787678718639;635.9787678718639;221.23546451330185;221.23546451330185;635.9787678718639;0.34786611706175086;221.23546451330185;635.9787678718639;0.34786611706175086;221.23546451330185;1.9331993635698352;0.0;0.0;4.4777;51.9244;415.6304618343711;0.0;10.525563409725303;51.77478365622529;-219.87702827900648;24.4790357981973;1.2572250446621112;52.09753542245216;635.5074901133776;24.4790357981973;13.741773680744641;51.789152202998956
5830;729;D_far;D;D;one small cluster per hub;1013.5729492641985;407.1797199547291;693.9933692105114;0.11499810773784702;1013.5729492641985;693.9933692105114;407.17971995472914;932.3133756108551;932.3133756108551;407.17971995472914;407.17971995472914;932.3133756108551;0.43674126168998006;407.17971995472914;932.3133756108551;0.43674126168998006;407.17971995472914;0.8521954007037368;0.0;0.0;4.4777;51.9244;1013.5729492641985;0.0;19.19142715828374;51.47655724037033;159.78979002684355;374.5164179920406;6.679225179703891;55.34575402685037;853.783159237355;374.5164179920406;17.60326534952612;55.012773766952044
5831;729;C_near;C;C1;both small midway between the hubs;670.3305553644896;411.9679845869541;522.0739293843508;0.058268001008627834;670.3305553644896;522.0739293843508;411.9679845869541;437.92227914713516;411.9679845869541;437.92227914713516;411.9679845869541;437.92227914713516;0.9407331031188281;411.9679845869541;437.92227914713516;0.9407331031188281;411.9679845869541;0.633634103761474;0.0;0.0;4.4777;51.9244;670.3305553644896;0.0;14.219259097742745;51.63893944065882;318.7119755969845;261.0369646921754;9.301800709630019;54.23450782053859;318.7119755969845;-261.0369646921754;8.964499304736629;49.54357712159918
5832;729;C_far;C;C2;both small midway between the hubs;857.1303081698716;493.41404512524605;500.12707598507404;0.08215018412408881;857.1303081698716;500.12707598507404;498.96185973151887;493.41404512524605;498.96185973151887;493.41404512524605;493.41404512524605;498.96185973151887;0.988881285216353;493.41404512524605;498.96185973151887;0.988881285216353;493.41404512524605;0.5068026345481552;0.0;0.0;4.4777;51.9244;857.1303081698716;0.0;16.890857729941967;51.39454539619111;431.7767530025104;250.06353799253702;11.034272607883581;54.06456939974324;431.7767530025104;-250.06353799253702;10.525742962562413;49.577351107936366
5833;730;A_near;A;A;both small near Large_cluster1 (the larger hub);833.6566682904959;145.13587579131126;244.44929361343384;0.012874109444283022;833.6566682904959;244.44929361343384;145.13587579131126;765.2150083758943;145.13587579131126;765.2150083758943;145.13587579131126;765.2150083758943;0.18966679195086644;145.13587579131126;765.2150083758943;0.18966679195086644;145.13587579131126;0.8421394513267135;0.0;0.0;4.4777;51.9244;833.6566682904959;0.0;16.534777732166667;51.3441819757219;78.26594505073223;122.22464680671692;5.637195719249923;53.021955975938845;78.26594505073223;-122.22464680671692;5.600979931264064;50.82358426997809
5834;730;A_far;A;A;both small near Large_cluster1 (the larger hub);753.5340148955584;380.3568806499243;110.25764485821128;0.004682597105897912;753.5340148955584;110.25764485821128;380.3568806499243;1131.2186346735941;380.3568806499243;1131.2186346735941;380.3568806499243;1131.2186346735941;0.33623639939389244;380.3568806499243;1131.2186346735941;0.33623639939389244;380.3568806499243;0.14493972696091573;0.0;0.0;4.4777;51.9244;753.5340148955584;0.0;15.391430101834178;51.44645329188632;-376.34049688456446;55.12882242910564;-1.0627356003816788;52.27600309688391;-376.34049688456446;-55.12882242910564;-0.9351247004393936;51.28758173135104
5835;730;B_near;B;B;both small near Large_cluster2 (the smaller hub);833.6566682904959;145.13587579131126;244.44929361343384;0.01287410723477933;833.6566682904959;244.44929361343384;765.2150083758943;145.13587579131124;765.2150083758943;145.13587579131124;145.13587579131124;765.2150083758943;0.18966679195086641;145.13587579131124;765.2150083758943;0.18966679195086641;145.13587579131124;0.8421394513267138;0.0;0.0;4.4777;51.9244;833.6566682904959;0.0;16.598950582766296;51.62504553006787;755.3907232397637;122.22464680671692;15.667153131276155;52.79869473839568;755.3907232397637;-122.22464680671692;15.286132184199205;50.61291704152104
5836;730;B_far;B;B;both small near Large_cluster2 (the smaller hub);753.5340148955584;380.3568806499243;110.25764485821128;0.00468259753449729;753.5340148955584;110.25764485821128;1131.2186346735941;380.35688064992416;1131.2186346735941;380.35688064992416;380.35688064992416;1131.2186346735941;0.3362363993938923;380.35688064992416;1131.2186346735941;0.3362363993938923;380.35688064992416;0.14493972696091578;0.0;0.0;4.4777;51.9244;753.5340148955584;0.0;15.278361907126884;51.044556342923435;1129.8745117801227;55.12882242910564;20.67713826298729;50.72128140159492;1129.8745117801227;-55.12882242910564;20.258215843113188;49.76658658790386
5837;730;D_near;D;D;one small cluster per hub;453.43576688319445;301.92113369703293;208.6138621903956;0.016716569105909684;453.43576688319445;208.6138621903956;301.92113369703293;430.98649347475924;430.98649347475924;301.92113369703293;301.92113369703293;430.98649347475924;0.7005350243411166;301.92113369703293;430.98649347475924;0.7005350243411166;301.92113369703293;0.34547740934182525;0.0;0.0;4.4777;51.9244;453.43576688319445;0.0;11.083841657721566;51.83307870088563;122.41095234639943;275.9926262032179;6.268021757133308;54.418702574857654;331.024814536795;275.9926262032179;9.489729721326093;54.37414643755545
5838;730;D_far;D;D;one small cluster per hub;970.6698719412088;463.21039721369743;748.6384820193052;0.15393425272532113;970.6698719412088;748.6384820193052;463.21039721369743;970.1776597916545;970.1776597916545;463.21039721369743;463.21039721369743;970.1776597916545;0.47744904506786084;463.21039721369743;970.1776597916545;0.47744904506786084;463.21039721369743;0.8080976663331765;0.0;0.0;4.4777;51.9244;970.6698719412088;0.0;18.571137706148832;51.50487836425449;111.0156949609518;449.7103373942034;5.888288618615878;56.00623097834361;859.654176980257;449.7103373942034;17.870656417094448;55.64921008148752
5839;730;C_near;C;C2;both small midway between the hubs;427.03598588705063;244.34599690139294;253.6056418903172;0.010420208520542928;427.03598588705063;253.6056418903172;252.34113526383587;244.34599690139294;252.34113526383587;244.34599690139294;244.34599690139294;252.34113526383587;0.9683161512526145;244.34599690139294;252.34113526383587;0.9683161512526145;244.34599690139294;0.518947813973521;0.0;0.0;4.4777;51.9244;427.03598588705063;0.0;10.694260090379755;51.79200659214768;218.16758042062884;126.8028209451586;7.725497561876295;53.03736496820506;218.16758042062884;-126.8028209451586;7.594402552363647;50.75801288438749
5840;730;C_far;C;C1;both small midway between the hubs;845.6626898609102;426.02717503905296;278.08275716379285;0.030287936789363812;845.6626898609102;278.08275716379285;426.02717503905296;464.27271592381817;426.02717503905296;464.27271592381817;426.02717503905296;464.27271592381817;0.9176226825893408;426.02717503905296;464.27271592381817;0.9176226825893408;426.02717503905296;0.32636739327520786;0.0;0.0;4.4777;51.9244;845.6626898609102;0.0;16.730314867144106;51.425070818415215;402.6992040143631;139.04137858189642;10.4743970304928;53.09384750092136;402.6992040143631;-139.04137858189642;10.223458707438592;50.59770439754277
5841;731;A_near;A;A;both small near Large_cluster1 (the larger hub);1094.1028972156346;318.05486381053925;516.0875020548701;0.0808921949158048;1094.1028972156346;516.0875020548701;318.05486381053925;944.1149774213877;318.05486381053925;944.1149774213877;318.05486381053925;944.1149774213877;0.3368814936918234;318.05486381053925;944.1149774213877;0.3368814936918234;318.05486381053925;0.8113183616684072;0.0;0.0;4.4777;51.9244;1094.1028972156346;0.0;20.23602054869233;51.00807019263211;185.9363303640033;258.04375102743506;7.274337717060008;54.239306588854475;185.9363303640033;-258.04375102743506;7.109157287367638;49.598526713707464
5842;731;A_far;A;A;both small near Large_cluster1 (the larger hub);568.6745908111334;464.6099515259266;867.4097054637969;0.08644352535759481;568.6745908111334;867.4097054637969;464.6099515259266;591.3942082031829;464.6099515259266;591.3942082031829;464.6099515259266;591.3942082031829;0.7856180278422721;464.6099515259266;591.3942082031829;0.7856180278422721;464.6099515259266;0.9334816254096022;0.0;0.0;4.4777;51.9244;568.6745908111334;0.0;12.73707917842022;51.641790800148705;166.62085035710916;433.7048527318984;7.124956681704274;55.800326807577;166.62085035710916;-433.7048527318984;6.718907581581388;48.00273382678053
5843;731;B_near;B;B;both small near Large_cluster2 (the smaller hub);1094.1028972156346;318.05486381053925;516.0875020548701;0.08089219630960542;1094.1028972156346;516.0875020548701;944.1149774213877;318.05486381053925;944.1149774213877;318.05486381053925;318.05486381053925;944.1149774213877;0.3368814936918234;318.05486381053925;944.1149774213877;0.3368814936918234;318.05486381053925;0.8113183616684072;0.0;0.0;4.4777;51.9244;1094.1028972156346;0.0;20.323118619686994;51.29830122129354;908.1665668516313;258.04375102743506;18.206379130660377;53.85270843868763;908.1665668516313;-258.04375102743506;17.193688406514422;49.25358669875821
5844;731;B_far;B;B;both small near Large_cluster2 (the smaller hub);568.6745908111334;464.6099515259266;867.4097054637969;0.08644352521309884;568.6745908111334;867.4097054637969;591.3942082031829;464.6099515259266;591.3942082031829;464.6099515259266;464.6099515259266;591.3942082031829;0.7856180278422721;464.6099515259266;591.3942082031829;0.7856180278422721;464.6099515259266;0.9334816254096022;0.0;0.0;4.4777;51.9244;568.6745908111334;0.0;12.778094024570507;51.95099834141842;402.05374045402425;433.7048527318984;10.477764867072665;55.90372262208761;402.05374045402425;-433.7048527318984;10.241372728547631;48.10348729387296
5845;731;D_near;D;D;one small cluster per hub;845.4569168388844;346.027122810483;766.0046865232289;0.0896197747028964;845.4569168388844;766.0046865232289;346.027122810483;875.9901427941791;875.9901427941791;346.027122810483;346.027122810483;875.9901427941791;0.39501257594834016;346.027122810483;875.9901427941791;0.39501257594834016;346.027122810483;1.1068564225567443;0.0;0.0;4.4777;51.9244;845.4569168388844;0.0;16.767808299095385;51.61480343567462;39.726115157827735;343.73915327609694;4.8545213978696635;55.02789774356095;805.7308016810566;343.73915327609694;16.830034318042735;54.72615772995873
5846;731;D_far;D;D;one small cluster per hub;539.1825984232128;498.6235626041889;938.4457355365157;0.12834307733533024;539.1825984232128;938.4457355365157;498.6235626041889;868.6881300845863;868.6881300845863;498.6235626041889;498.6235626041889;868.6881300845863;0.5739960583502353;498.6235626041889;868.6881300845863;0.5739960583502353;498.6235626041889;0.9410362906189623;0.0;0.0;4.4777;51.9244;539.1825984232128;0.0;12.32926098621674;51.80228514494633;-199.63156855665147;456.91650661768006;1.0505357997050941;55.929703474042505;738.8141669798642;456.91650661768006;16.09323077488708;55.69621972862754
5847;731;C_near;C;C2;both small midway between the hubs;670.9464873187244;394.42854300141335;474.28744211792946;0.05152305691945003;670.9464873187244;474.28744211792946;427.5615257909919;394.42854300141335;427.5615257909919;394.42854300141335;394.42854300141335;427.5615257909919;0.9225070994676561;394.42854300141335;427.5615257909919;0.9225070994676561;394.42854300141335;0.6012336715147792;0.0;0.0;4.4777;51.9244;670.9464873187244;0.0;14.22841034335923;51.64038098745385;355.76918626973435;237.14372105896473;9.849778870114996;54.004206333441225;355.76918626973435;-237.14372105896473;9.49475364286096;49.744128175379146
5848;731;C_far;C;C1;both small midway between the hubs;973.8604996353388;482.24866315722466;238.2593922317028;0.026781239558999914;973.8604996353388;238.2593922317028;482.24866315722466;520.3773701445898;482.24866315722466;520.3773701445898;482.24866315722466;520.3773701445898;0.9267287373069838;482.24866315722466;520.3773701445898;0.9267287373069838;482.24866315722466;0.24702960364041954;0.0;0.0;4.4777;51.9244;973.8604996353388;0.0;18.54619501997558;51.22075558432484;467.3027804542524;119.1296961158514;11.418639842736846;52.86521218251029;467.3027804542524;-119.1296961158514;11.152010064800407;50.72878499630395
5849;732;A_near;A;A;both small near Large_cluster1 (the larger hub);1384.321751538664;176.81787349283695;317.5362496636808;0.03105961571313287;1384.321751538664;317.5362496636808;176.81787349283695;1316.1050410797295;176.81787349283695;1316.1050410797295;176.81787349283695;1316.1050410797295;0.13434936268291775;176.81787349283695;1316.1050410797295;0.13434936268291775;176.81787349283695;0.8979189812407298;0.0;0.0;4.4777;51.9244;1384.321751538664;0.0;24.242342475312814;50.396879185139525;77.82829128221972;158.7681248318404;5.616372282372448;53.35634119128438;77.82829128221972;-158.7681248318404;5.606627984110096;50.50040982201089
5850;732;A_far;A;A;both small near Large_cluster1 (the larger hub);811.9680497795343;390.87019488215446;732.1577769704163;0.08655346626733262;811.9680497795343;732.1577769704163;390.8701948821544;767.8617068769241;390.8701948821544;767.8617068769241;390.8701948821544;767.8617068769241;0.5090372281643218;390.8701948821544;767.8617068769241;0.5090372281643218;390.8701948821544;0.9365740680114514;0.0;0.0;4.4777;51.9244;811.9680497795343;0.0;16.2167039057563;51.33495512301141;136.98816245445414;366.07888848520815;6.629006890638123;55.19883255735088;136.98816245445414;-366.07888848520815;6.334735784169192;48.61608782551637
5851;732;B_near;B;B;both small near Large_cluster2 (the smaller hub);1384.321751538664;176.81787349283695;317.5362496636808;0.031059613768235295;1384.321751538664;317.5362496636808;1316.1050410797295;176.81787349283692;1316.1050410797295;176.81787349283692;176.81787349283692;1316.1050410797295;0.13434936268291772;176.81787349283692;1316.1050410797295;0.13434936268291772;176.81787349283692;0.8979189812407299;0.0;0.0;4.4777;51.9244;1384.321751538664;0.0;24.34367587061755;50.65287178817301;1306.4934602564445;158.7681248318404;23.78167150622643;52.20367277898771;1306.4934602564445;-158.7681248318404;22.784313473463186;49.418058095713924
5852;732;B_far;B;B;both small near Large_cluster2 (the smaller hub);811.9680497795343;390.87019488215446;732.1577769704163;0.08655346497380378;811.9680497795343;732.1577769704163;767.8617068769241;390.8701948821544;767.8617068769241;390.8701948821544;390.8701948821544;767.8617068769241;0.5090372281643218;390.8701948821544;767.8617068769241;0.5090372281643218;390.8701948821544;0.9365740680114514;0.0;0.0;4.4777;51.9244;811.9680497795343;0.0;16.30150318345364;51.72428421525408;674.9798873250802;366.07888848520815;14.790540940711079;55.12170930487907;674.9798873250802;-366.07888848520815;13.918662805510593;48.558406574423344
5853;732;D_near;D;D;one small cluster per hub;1083.2553373649716;324.66950230300426;994.4803114049137;0.10529479356523552;1083.2553373649716;994.4803114049137;324.66950230300426;1087.5138578240887;1087.5138578240887;324.66950230300426;324.66950230300426;1087.5138578240887;0.29854286450437245;324.66950230300426;1087.5138578240887;0.29854286450437245;324.66950230300426;1.531527144297026;0.0;0.0;4.4777;51.9244;1083.2553373649716;0.0;20.151754341459274;51.26099906065368;44.38751298002899;321.6209483493391;4.959477589683953;54.82977819122639;1038.8678243849427;321.6209483493391;20.35096951395779;54.178046728505464
5854;732;D_far;D;D;one small cluster per hub;500.5186383612454;481.73307441174984;233.40426869690418;0.04139402439045625;500.5186383612454;233.40426869690418;481.7330744117499;590.6690627907249;590.6690627907249;481.7330744117499;481.7330744117499;590.6690627907249;0.8155718739283774;481.7330744117499;590.6690627907249;0.8155718739283774;481.7330744117499;0.2422547683506234;0.0;0.0;4.4777;51.9244;500.5186383612454;0.0;11.762220992051825;51.766833758201855;133.5571848321706;462.84903949549465;6.507850152816456;56.089404706012516;366.9614535290748;462.84903949549465;10.263396464483105;56.00811972037257
5855;732;C_near;C;C1;both small midway between the hubs;684.4479465857148;386.9081784039736;379.88829109817743;0.03877155476754979;684.4479465857148;379.88829109817743;386.9081784039736;395.91305872657864;386.9081784039736;395.91305872657864;386.9081784039736;395.91305872657864;0.9772554096811847;386.9081784039736;395.91305872657864;0.9772554096811847;386.9081784039736;0.4909282257424052;0.0;0.0;4.4777;51.9244;684.4479465857148;0.0;14.423740004567428;51.63275802185139;337.0744132791863;189.94414554908872;9.525637899965789;53.59212791859568;337.0744132791863;-189.94414554908872;9.267892515274571;50.17921641483428
5856;732;C_far;C;C2;both small midway between the hubs;657.3097528889775;477.4941634386778;722.407191991806;0.08761455010869668;657.3097528889775;722.407191991806;499.4980257983555;477.4941634386778;499.4980257983555;477.4941634386778;477.4941634386778;499.4980257983555;0.9559480493951731;477.4941634386778;499.4980257983555;0.9559480493951731;477.4941634386778;0.7564565677508864;0.0;0.0;4.4777;51.9244;657.3097528889775;0.0;14.02932845064877;51.63715805708015;345.0075941426262;361.203595995903;9.801970349705602;55.114222476964024;345.0075941426262;-361.203595995903;9.25154491770936;48.62550907802971
5857;733;A_near;A;A;both small near Large_cluster1 (the larger hub);960.0014001131058;356.5855782479048;224.21464510262012;0.023202386122648022;960.0014001131058;224.21464510262012;356.5855782479048;631.5271838081192;356.5855782479048;631.5271838081192;356.5855782479048;631.5271838081192;0.5646401095479183;356.5855782479048;631.5271838081192;0.5646401095479183;356.5855782479048;0.3143910729709069;0.0;0.0;4.4777;51.9244;960.0014001131058;0.0;18.353490707744108;51.254478110481564;338.5043911750173;112.10732255131006;9.495047272653354;52.882595031079795;338.5043911750173;-112.10732255131006;9.332052113932862;50.86864189290292
5858;733;A_far;A;A;both small near Large_cluster1 (the larger hub);1273.3298102393746;490.6370874494314;533.7495123036206;0.14993410365605087;1273.3298102393746;533.7495123036206;490.6370874494314;902.006697079776;490.6370874494314;902.006697079776;490.6370874494314;902.006697079776;0.5439395173426723;490.6370874494314;902.006697079776;0.5439395173426723;490.6370874494314;0.543935146727603;0.0;0.0;4.4777;51.9244;1273.3298102393746;0.0;22.822516589734217;50.920260463109905;411.7069541673699;266.8747561518103;10.662419576811633;54.31309557755267;411.7069541673699;-266.8747561518103;10.320770018890553;49.51693822121708
5859;733;B_near;B;B;both small near Large_cluster2 (the smaller hub);960.0014001131058;356.5855782479048;224.21464510262012;0.02320240857591216;960.0014001131058;224.21464510262012;631.5271838081192;356.5855782479048;631.5271838081192;356.5855782479048;356.5855782479048;631.5271838081192;0.5646401095479183;356.5855782479048;631.5271838081192;0.5646401095479183;356.5855782479048;0.3143910729709069;0.0;0.0;4.4777;51.9244;960.0014001131058;0.0;18.34654347004596;51.22968287127272;621.4970089380885;112.10732255131006;13.69128435514981;52.663042268214674;621.4970089380885;-112.10732255131006;13.337400878983633;50.65855555938643
5860;733;B_far;B;B;both small near Large_cluster2 (the smaller hub);1273.3298102393746;490.6370874494314;533.7495123036206;0.14993410021338605;1273.3298102393746;533.7495123036206;902.006697079776;490.6370874494314;902.006697079776;490.6370874494314;490.6370874494314;902.006697079776;0.5439395173426723;490.6370874494314;902.006697079776;0.5439395173426723;490.6370874494314;0.543935146727603;0.0;0.0;4.4777;51.9244;1273.3298102393746;0.0;22.839685657833584;50.97094717678234;861.6228560720048;266.8747561518103;17.525959820781335;53.97160949425635;861.6228560720048;-266.8747561518103;16.5313896521991;49.21063657044566
5861;733;D_near;D;D;one small cluster per hub;924.0083085373044;321.76393158733845;964.0246519818902;0.09474321191419222;924.0083085373044;964.0246519818902;321.76393158733845;997.1453333073325;997.1453333073325;321.76393158733845;321.76393158733845;997.1453333073325;0.32268508996588446;321.76393158733845;997.1453333073325;0.32268508996588446;321.76393158733845;1.4980309434095456;0.0;0.0;4.4777;51.9244;924.0083085373044;0.0;17.86676307456996;51.406233759446;-20.0081717222929;321.1412473272044;4.007337275173612;54.80418942225019;944.0164802595973;321.1412473272044;18.936533889875676;54.226584845771015
5862;733;D_far;D;D;one small cluster per hub;1109.4858179800212;478.60370613634586;841.1371219903231;0.19063555251455;1109.4858179800212;841.1371219903231;478.60370613634586;1078.0961067327162;1078.0961067327162;478.60370613634586;478.60370613634586;1078.0961067327162;0.4439341753925861;478.60370613634586;1078.0961067327162;0.4439341753925861;478.60370613634586;0.8787407109533516;0.0;0.0;4.4777;51.9244;1109.4858179800212;0.0;20.537909124501766;51.2751421791608;134.1743479948491;459.4113101215542;6.278783447629086;56.0960689485303;975.3114699851722;459.4113101215542;19.72858499479954;55.55154734167169
5863;733;C_near;C;C1;both small midway between the hubs;530.2235800772905;369.46689561009407;558.9972010813653;0.042368459423414606;530.2235800772905;558.9972010813653;369.46689561009407;401.7514337020073;369.46689561009407;401.7514337020073;369.46689561009407;401.7514337020073;0.919640515543599;369.46689561009407;401.7514337020073;0.919640515543599;369.46689561009407;0.7564915933243536;0.0;0.0;4.4777;51.9244;530.2235800772905;0.0;12.197595699917372;51.77632262762983;241.63261213577948;279.4986005406827;8.115686562512172;54.43247994167907;241.63261213577948;-279.4986005406827;7.899651914541929;49.40667558299711
5864;733;C_far;C;C2;both small midway between the hubs;890.2523599565029;467.7287682890892;366.7517617344856;0.05255601861495052;890.2523599565029;366.7517617344856;495.1752184969337;467.7287682890892;495.1752184969337;467.7287682890892;467.7287682890892;495.1752184969337;0.9445722459796028;467.7287682890892;495.1752184969337;0.9445722459796028;467.7287682890892;0.39205602327608735;0.0;0.0;4.4777;51.9244;890.2523599565029;0.0;17.362213451109408;51.349911682894145;459.9693286836078;183.3758808672428;11.38404991927476;53.448230735602365;459.9693286836078;-183.3758808672428;10.98314576423719;50.159072169843455
